date	Ahuza:CO TRAFIC	Ahuza:Filter	Ahuza:ITemp	Ahuza:NO	Ahuza:NO TRAFIC	Ahuza:NO2	Ahuza:NO2 TRAFIC	Ahuza:NOX	Ahuza:NOX TRAFIC	Ahuza:PM2.5	Ahuza:SO2	Ahuza:StWd	Ahuza:TEMP	Ahuza:WDD	Ahuza:WDS	BAZAN HCU:HCU Stat	BAZAN HCU:NOx Dry	BAZAN TO-1,2:TOC	BAZAN TO-4:TOC	BAZAN VRU:Activity	BAZAN VRU:CONC	BAZAN-B11:Stack_NOx	BAZAN-B21:NOx Dry	BAZAN-B31:Stack_NOx	BAZAN-CCR:NOx Dry	BAZAN-CU4:Stack_NOx	BAZAN-FCC:NOx Dry	BAZAN-IHDS-GO:NOx Dry	BAZAN-ISOM:NOx Dry	BAZAN6-SO2:SO2FC	BAZAN6-SO2:SO2S3	BAZAN6-SO2:SO2S4	BAZAN_HDS:NOx Dry	BAZAN_HPU:HPU Stat	BAZAN_HPU:NOx Dry	BAZAN_Oper:B11	BAZAN_Oper:B21	BAZAN_Oper:Benzine HDS	BAZAN_Oper:Boiler31	BAZAN_Oper:CCR	BAZAN_Oper:CU.1	BAZAN_Oper:CU.3	BAZAN_Oper:CU.4	BAZAN_Oper:FCC	BAZAN_Oper:GO HDS	BAZAN_Oper:HVGO HSD	BAZAN_Oper:Isomer	BAZAN_Oper:KERO HDS	BAZAN_Oper:Vis3.	Bazan-CU1-B4:NOx Dry	Bazan-CU1:NOx Dry	Bazan-CU3-B201B:NOx Dry	Bazan-CU3:NOx Dry	Bazan-VIS3:NOx Dry	CAOL RTO:TOC	CAOL_New:Boiler1-Stat	CAOL_New:Boiler2-Stat	CAOL_New:Boiler3-Stat	CAOL_New:NOB1	CAOL_New:NOB2	CAOL_New:NOB3	CAUL:OPCB1	CAUL:OPCB2	CAUL:OPCB3	CAUL:STAT1	CAUL:STAT2	CAUL:STAT3	Carmelia:CO	Carmelia:ITemp	Carmelia:LAF_max	Carmelia:LAF_min	Carmelia:LAeq	Carmelia:LAim	Carmelia:LXeq	Carmelia:LXpk_max	Carmelia:NO	Carmelia:NO2	Carmelia:NOX	Carmelia:PM10	Carmelia:RH	Carmelia:TEMP	Carmelia:WDD	Carmelia:WDS	D.CARMEL:NO	D.CARMEL:NO2	D.CARMEL:NOX	D.CARMEL:RH	D.CARMEL:SO2	D.CARMEL:StWd	D.CARMEL:TEMP	D.CARMEL:WDD	D.CARMEL:WDS	Delek:TOC	Deshanim:NOX	Deshanim:Status	Dor chemicals:formaldehyde	Einstein:ITemp	Einstein:NO	Einstein:NO2	Einstein:NOX	Einstein:SO2	Einstein:StWd	Einstein:WDD	Einstein:WDS	Elcon:RTO	Elcon:TO	Elcon:TOC_RTO	Elcon:TOC_TO	GADIV CTO:BENZN	GADIV_OPER:Boil-start	GADIV_OPER:PRX-start	GADIV_OPER:SPL_start	GADIV_OPER:TOL-start	GADIV_OPER:XYL-start	Gadiv Nox emission rate:As-Nox emission rate	Gadiv Nox emission rate:Boiler-Nox emission rate	Gadiv Nox emission rate:Parex-Nox emission rate	Gadiv Nox emission rate:Toluene-Nox emission rate	Gadiv Nox emission rate:xyl-Nox emission rate	Gadiv new:Benzene-Namal	Gadiv-AS2XYL1:NOx Dry	Gadiv-Boiler:NOx Dry	Gadiv-PAREX:NOx Dry	Gadiv-TOL:NOx Dry	Gadiv-XYl2:NOx Dry	Haifa g-30:FO	Haifa g-30:MW-AVG	Haifa g-30:NG	Haifa g-30:NOX	Haifa g-30:WIND-DIR	Haifa g-30:WIND-V6	Haifa g-40:FO	Haifa g-40:MW-AVG	Haifa g-40:NG	Haifa g-40:NOX	Haifa g-40:WIND-DIR	Haifa g-40:WIND-V6	HaifaChem:N1 Status	HaifaChem:N2 Status	HaifaChem:Nox - N2	HaifaChem:Nox N1	INDOOR:CO_I	Igud (check-post):BENZN	Igud (check-post):EthylB	Igud (check-post):Filter	Igud (check-post):ITemp	Igud (check-post):NO	Igud (check-post):NO2	Igud (check-post):NOX	Igud (check-post):O-Xyle	Igud (check-post):O3	Igud (check-post):PM10	Igud (check-post):PREC	Igud (check-post):RH	Igud (check-post):SO2	Igud (check-post):StWd	Igud (check-post):TEMP	Igud (check-post):TOLUEN	Igud (check-post):WDD	Igud (check-post):WDS	Kfar Hasidim:ITemp	Kfar Hasidim:SO2	Kfar Hasidim:StWd	Kfar Hasidim:WDD	Kfar Hasidim:WDS	Kiryat Ata:BP	Kiryat Ata:FILTER-2.5	Kiryat Ata:Filter	Kiryat Ata:ITemp	Kiryat Ata:NO	Kiryat Ata:NO2	Kiryat Ata:NOX	Kiryat Ata:O3	Kiryat Ata:PM10	Kiryat Ata:PM2.5	Kiryat Ata:PREC	Kiryat Ata:SO2	Kiryat Ata:SR	Kiryat Ata:StWd	Kiryat Ata:TEMP	Kiryat Ata:WDD	Kiryat Ata:WDS	Kiryat Ata:pm(10-2.5)	Kiryat Bialik:NO	Kiryat Bialik:NO2	Kiryat Bialik:NOX	Kiryat Bialik:PM2.5	Kiryat Bialik:SO2	Kiryat Bialik:WDD	Kiryat Bialik:WDS	Kiryat Binyamin:BENZN	Kiryat Binyamin:EthylB	Kiryat Binyamin:M+P-XY	Kiryat Binyamin:NO	Kiryat Binyamin:NO2	Kiryat Binyamin:NOX	Kiryat Binyamin:O-Xyle	Kiryat Binyamin:PM2.5	Kiryat Binyamin:SO2	Kiryat Binyamin:StWd	Kiryat Binyamin:TEMP	Kiryat Binyamin:TOL	Kiryat Binyamin:WDD	Kiryat Binyamin:WDS	Kiryat Haim-Degania:BENZN	Kiryat Haim-Degania:EthylB	Kiryat Haim-Degania:Filter	Kiryat Haim-Degania:NO	Kiryat Haim-Degania:NO2	Kiryat Haim-Degania:NOX	Kiryat Haim-Degania:O-Xyle	Kiryat Haim-Degania:PM10	Kiryat Haim-Degania:SO2	Kiryat Haim-Degania:TOLUEN	Kiryat Haim-Degania:WDD	Kiryat Haim-Degania:WDS	Kiryat Motzkin:SO2	Kiryat Tivon:Filter	Kiryat Tivon:ITemp	Kiryat Tivon:NO	Kiryat Tivon:NO2	Kiryat Tivon:NOX	Kiryat Tivon:O3	Kiryat Tivon:PM2.5	Kiryat Tivon:SO2	Kiryat Tivon:StWd	Kiryat Tivon:WDD	Kiryat Tivon:WDS	Kiryat Yam:SO2	Kiryat Yam:StWd	Kiryat Yam:WDD	Kiryat Yam:WDS	Mobile_New:BENZN	Mobile_New:CO	Mobile_New:EthylB	Mobile_New:NO	Mobile_New:NO2	Mobile_New:NOX	Mobile_New:O-Xyle	Mobile_New:O3	Mobile_New:PM10	Mobile_New:PM2.5	Mobile_New:TOLUEN	Nesher:BP	Nesher:CO	Nesher:FILTER-2.5	Nesher:Filter	Nesher:ITemp	Nesher:NO	Nesher:NO2	Nesher:NOX	Nesher:O3	Nesher:PM10	Nesher:PM2.5	Nesher:PREC	Nesher:RH	Nesher:SO2	Nesher:SR	Nesher:TEMP	Nesher:pm(10-2.5)	Neve Shaanan:CO	Neve Shaanan:FILTER-2.5	Neve Shaanan:Filter	Neve Shaanan:ITemp	Neve Shaanan:NO	Neve Shaanan:NO2	Neve Shaanan:NOX	Neve Shaanan:O3	Neve Shaanan:PM10	Neve Shaanan:PM2.5	Neve Shaanan:PREC	Neve Shaanan:RH	Neve Shaanan:SO2	Neve Shaanan:SR	Neve Shaanan:TEMP	Neve Shaanan:WDD	Neve Shaanan:WDS	Neve Shaanan:pm(10-2.5)	Neve Yosef:CO	Neve Yosef:ITemp	Neve Yosef:NO	Neve Yosef:NO2	Neve Yosef:NOX	Neve Yosef:PM10	Neve Yosef:RH	Neve Yosef:TEMP	Neve Yosef:WDD	Neve Yosef:WDS	OP-BZN1:B201B CU3	OP-BZN1:ISO	OP-BZN1:OPB31	OP-BZN1:OPB31-Stat	OP-BZN1:Opa11	OP-BZN1:Opa21	OP-BZN1:OpaC1	OP-BZN1:OpaC3	OP-BZN1:OpaC4	OP-BZN1:OpaCR	OP-BZN1:OpaFC	OP-BZN1:OpaGH	OP-BZN1:OpaHD	OP-BZN1:OpaV3	OP-BZN1:STAT1	OP-BZN1:STAT2	OP-BZN1:STAT3	OP-BZN1:STAT5	OP-BZN1:cu1 B4	OP-GADIV:PRXHT	OP-GADIV:SPLHT	OP-GADIV:STAT1	OP-GADIV:STAT2	OP-GADIV:TLNHT	OP-GADIV:XLNHT	OP-HCU:OP-HCU	OP-HCU:OP_HPU	OP-HCU:Stat-HCU	OP-HCU:Stat-HPU	Paz Shmanim:TOC	Paz:TOC	Romema:CO	Romema:Filter	Romema:ITemp	Romema:LAF_max	Romema:LAF_min	Romema:LAeq	Romema:LAim	Romema:LXeq	Romema:LXpk_max	Romema:NO	Romema:NO2	Romema:NOX	Romema:PM10	Romema:RH	Romema:TEMP	Romema:WDD	Romema:WDS	Shemen:TOC	Shprintzak:ITemp	Shprintzak:NO	Shprintzak:NO2	Shprintzak:NOX	Shprintzak:O3	Shprintzak:SO2	Shprintzak:StWd	Shprintzak:WDD	Shprintzak:WDS	Sonol:TOC	TARO:TOC	Yizraelia:CO	Yizraelia:ITemp	Yizraelia:LAF_max	Yizraelia:LAF_min	Yizraelia:LAeq	Yizraelia:LAim	Yizraelia:LXeq	Yizraelia:LXpk_max	Yizraelia:NO	Yizraelia:NO2	Yizraelia:NOX	Yizraelia:PM10	Yizraelia:RH	Yizraelia:TEMP	Yizraelia:WDD	Yizraelia:WDS	bazan NOx emission rate:B11-Nox emission rate	bazan NOx emission rate:B201B-Nox emission rate	bazan NOx emission rate:B21-Nox emission rate	bazan NOx emission rate:B31-Nox emission rate	bazan NOx emission rate:CCR-Nox emission rate	bazan NOx emission rate:CU1-B4-Nox emission rate	bazan NOx emission rate:CU1-Nox emission rate	bazan NOx emission rate:CU3-Nox emission rate	bazan NOx emission rate:CU4-Nox emission rate	bazan NOx emission rate:HCU-Nox emission rate	bazan NOx emission rate:HDS-Nox emission rate	bazan NOx emission rate:HPU-Nox emission rate	bazan NOx emission rate:IHDA-GO-Nox emission rate	bazan NOx emission rate:ISOM-Nox emission rate	mahzam 30:FO	mahzam 30:MW-AVG	mahzam 30:NG	mahzam 30:NOX	mahzam 30:NOXEMISS	mahzam 30:WIND-DIR	mahzam 30:WIND-V6	mahzam 40:FO	mahzam 40:MW-AVG	mahzam 40:NG	mahzam 40:NOX	mahzam 40:NOXEMISS	mahzam 40:WIND-DIR	mahzam 40:WIND-V6
20160301	-42417	-41400	-41400	-42261	-42261	-42261	-42261	-42261	-42261	-41400	-40696	-41400	-41400	-41400	-41400	-41400	-41400	0	0	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-42730	-41400	-41400	-41400	-41400	-41400	-41400	-41400	0	0	0	-41400	-41400	-41400	-41400	-41400	-39600	-39600	-39600	-41400	-45000	-41400	-41400	-41400	-41400	-43691	-43200	-43200	0	-41400	-42730	-42730	-42730	-40745	-41400	-41400	-41400	-41400	-41400	-41400	-41400	0	-41400	-41400	-41400	-41400	-41400	0	0	0	0	0	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-42730	-41400	-41400	-41400	-41400	-42887	-42887	-42887	-41400	-42574	-41400	-41400	-41400	-41009	-41400	-41400	-41400	-41400	-41400	-41400	-42382	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-42730	-42730	-42730	-42417	-41400	-41400	-41400	-42887	-41400	-41400	-41400	-41400	-41400	-41400	-41635	-41635	-41635	-41400	-42574	-41400	-41400	-32400	-32400	-41400	-42574	-42574	-42574	-32400	-41400	-42574	-41400	-41400	-32400	-41400	-41400	-41400	-41400	-41400	-42887	-42887	-42887	-41400	-41400	-42417	-41400	-41400	-41400	-41400	-41400	-41400	-42730	-42730	-42730	-43200	-41400	-42417	-41400	-41400	-41400	-43691	-41400	-41400	-41400	-41400	-42887	-41400	-42887	-42887	-42887	-41400	-42730	-61200	-61200	-41400	-41400	-42574	-41400	-41400	-41400	-42730	-42730	-42730	-43364	-41400	-41400	-41400	-41400	-41165	-41400	-41400	-41400	-42887	-41400	-41400	-41400	-42730	-42730	-42730	-42417	-41400	-41400	-41400	-41400	-39764	-41400	-41400	-41400	-41400	-41400	-42730	-41400	-42574	-42574	-42574	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-42730	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-42574	-42574	-42574	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-42887	-42887	-42887	-42574	-41009	-41400	-41400	-41400	-41400	-41400	-39086	-37800	-37800	-37800	-37800	-37800	-37800	-37800	-38914	-38914	-38914	-37800	-37800	-37800	-37800	-37800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400	-41400
20160302	-46174	-45000	-45000	-46017	-46017	-46017	-46017	-46017	-46017	-45000	-44452	-45000	-45000	-45000	-45000	-45000	-45000	0	0	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-46487	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-61200	-61200	-61200	-45000	-45000	-45000	-45000	-45000	-43357	-43357	-43357	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-43200	-43200	0	-45000	-46487	-46487	-46487	-44673	-45000	-45000	-45000	-45000	-45000	-45000	-45000	0	-46017	-46017	-46017	-46017	-46017	0	0	0	0	0	-46017	-46017	-46017	-46017	-46017	-46017	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-44609	-44609	-44609	-44609	-46487	-47368	-47368	-45000	-45000	-46643	-46643	-46643	-47368	-46330	-45000	-45000	-45000	-44765	-45000	-45000	-47368	-45000	-45000	-45000	-46309	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-46487	-46487	-46487	-46174	-45000	-45000	-45000	-46643	-45000	-45000	-45000	-45000	-45000	-45000	-45391	-45391	-45391	-45000	-46330	-45000	-45000	-45000	-45000	-45000	-46330	-46330	-46330	-45000	-45000	-46330	-45000	-45000	-45000	-45000	-45000	-40680	-40680	-45000	-46643	-46643	-46643	-40680	-45000	-46174	-40680	-45000	-45000	-45000	-45000	-45000	-46487	-46487	-46487	-43200	-45000	-46174	-45000	-45000	-45000	-47618	-45000	-45000	-45000	-45000	-46643	-45000	-46643	-46643	-46643	-45000	-46487	-45000	-45000	-45000	-45000	-46330	-45000	-45000	-45000	-46487	-46487	-46487	-47291	-45000	-45000	-45000	-45000	-44922	-45000	-45000	-45000	-46643	-45000	-45000	-45000	-46487	-46487	-46487	-46174	-45000	-45000	-45000	-45000	-43691	-45000	-45000	-45000	-45000	-45000	-46487	-45000	-46330	-46330	-46330	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45861	-45861	-45000	-45000	-45861	-45861	-45000	-45000	-45000	-45000	-45000	-45000	-46487	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-46330	-46330	-46330	-45000	-45000	-45000	-45000	-45000	-43560	-45000	-46643	-46643	-46643	-46330	-44765	-45000	-45000	-45000	-45000	-45000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000
20160303	-46174	-45000	-45000	-46017	-46017	-46017	-46017	-46017	-46017	-45000	-44452	-45000	-45000	-45000	-45000	-44609	-44609	0	-73800	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-44609	-45000	-45000	-45000	-45000	-45000	-45000	-46487	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-46330	-46330	-46330	-45000	-45000	-45000	-45000	-45000	-43357	-43357	-43357	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-43200	-43200	0	-45000	-46487	-46487	-46487	-44673	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-73800	-45655	-45655	-45655	-45655	-45655	0	0	0	0	0	-45655	-45655	-45655	-45655	-45655	-45655	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-46487	-45000	-45000	-45000	-45000	-46643	-46643	-46643	-45000	-46330	-45000	-45000	-45000	-44765	-45000	-45000	-45000	-45000	-45000	-45000	-46309	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-46487	-46487	-46487	-46174	-45000	-45000	-45000	-46643	-45000	-45000	-45000	-45000	-45000	-45000	-45391	-45391	-45391	-45000	-46330	-45000	-45000	-45000	-45000	-45000	-46330	-46330	-46330	-45000	-45000	-46330	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-46643	-46643	-46643	-45000	-45000	-46174	-45000	-45000	-45000	-45000	-45000	-45000	-46487	-46487	-46487	-43200	-45000	-46174	-45000	-45000	-45000	-47618	-45000	-45000	-45000	-45000	-46643	-45000	-46643	-46643	-46643	-45000	-46487	-45000	-45000	-45000	-45000	-46330	-45000	-45000	-45000	-46487	-46487	-46487	-47291	-45000	-45000	-45000	-45000	-44922	-45000	-45000	-45000	-46643	-45000	-45000	-45000	-46487	-46487	-46487	-46174	-45000	-45000	-45000	-45000	-43691	-45000	-45000	-45000	-45000	-45000	-46487	-45000	-46330	-46330	-46330	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45861	-45861	-45000	-45000	-45861	-45861	-45000	-45000	-45000	-45000	-45000	-45000	-46487	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-46330	-46330	-46330	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-46643	-46643	-46643	-46330	-44765	-45000	-45000	-45000	-45000	-45000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000
20160304	-46174	-45000	-45000	-46017	-46017	-46017	-46017	-46017	-46017	-45000	-44452	-45000	-45000	-45000	-45000	-45000	-45000	0	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-46487	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-46330	-46330	-46330	-45000	-45000	-45000	-45000	-45000	-43357	-43357	-43357	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-43200	-43200	0	-45000	-46487	-46487	-46487	-44673	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	0	0	0	0	0	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-46487	-45000	-45000	-45000	-45000	-46643	-46643	-46643	-45000	-46330	-45000	-45000	-45000	-44765	-45000	-45000	-45000	-45000	-45000	-45000	-46309	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-46487	-46487	-46487	-46174	-45000	-45000	-45000	-46643	-45000	-45000	-45000	-45000	-45000	-45000	-45391	-45391	-45391	-45000	-46330	-45000	-45000	-45000	-45000	-45000	-46330	-46330	-46330	-45000	-45000	-46330	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-46643	-46643	-46643	-45000	-45000	-46174	-45000	-45000	-45000	-45000	-45000	-45000	-46487	-46487	-46487	-43200	-45000	-46174	-45000	-45000	-45000	-47618	-45000	-45000	-45000	-45000	-46643	-45000	-46643	-46643	-46643	-45000	-46487	-45000	-45000	-45000	-45000	-46330	-45000	-45000	-45000	-46487	-46487	-46487	-47291	-45000	-45000	-45000	-45000	-44922	-45000	-45000	-45000	-46643	-45000	-45000	-45000	-46487	-46487	-46487	-46174	-45000	-45000	-45000	-45000	-43691	-45000	-45000	-45000	-45000	-45000	-46487	-45000	-46330	-46330	-46330	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-46487	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-46330	-46330	-46330	-45000	-45000	-45000	-45000	-45000	-44765	-45000	-46643	-46643	-46643	-46330	-44765	-45000	-45000	-45000	-45000	-45000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000
20160305	-46174	-45000	-45000	-46017	-46017	-46017	-46017	-46017	-46017	-45000	-44452	-45000	-45000	-45000	-45000	-45000	-45000	0	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-46487	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-46330	-46330	-46330	-45000	-45000	-45000	-45000	-45000	-43357	-43357	-43357	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-43200	-43200	0	-45000	-46487	-46487	-46487	-44673	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	0	0	0	0	0	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-46487	-45000	-45000	-45000	-45000	-46643	-46643	-46643	-45000	-46330	-45000	-45000	-45000	-44765	-45000	-45000	-45000	-45000	-45000	-45000	-46309	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-46487	-46487	-46487	-46174	-45000	-45000	-45000	-46643	-45000	-45000	-45000	-45000	-45000	-45000	-45391	-45391	-45391	-45000	-46330	-45000	-45000	-45000	-45000	-45000	-46330	-46330	-46330	-45000	-45000	-46330	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-46643	-46643	-46643	-45000	-45000	-46174	-45000	-45000	-45000	-45000	-45000	-45000	-46487	-46487	-46487	-43200	-45000	-46174	-45000	-45000	-45000	-47618	-45000	-45000	-45000	-45000	-46643	-45000	-46643	-46643	-46643	-45000	-46487	-45000	-45000	-45000	-45000	-46330	-45000	-45000	-45000	-46487	-46487	-46487	-47291	-45000	-45000	-45000	-45000	-44922	-45000	-45000	-45000	-46643	-45000	-45000	-45000	-46487	-46487	-46487	-46174	-45000	-45000	-45000	-45000	-43691	-45000	-45000	-45000	-45000	-45000	-46487	-45000	-46330	-46330	-46330	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-43826	-45000	-46487	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-46330	-46330	-46330	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-46643	-46643	-46643	-46330	-44765	-45000	-45000	-45000	-45000	-45000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000	-45000
