762.539144024713,764.183545150465,766.045936278586,768.24901233039,770.552103914707,773.009888901299,775.855553646111,779.112149018353,782.446113833717,785.82053722069,789.235413474205,792.65302851647,796.066044632957,799.477574589951,802.919316158516,806.617900585822,810.296952670754,813.949371773407,817.567422346498,821.14269599141,824.666073552479,828.144532719319,831.601521826839,834.97637901288,838.381325697067,841.711243941691,844.923447862915,848.002957906008,850.933848568134,853.699244932075,856.281329463349,858.661360784123,860.819706212373,862.735889890732,864.388658315896,865.756065004638,866.81557588205,867.544196741159,867.926206310762,868.035369663179,867.801073001231,867.14578143945,866.046755092582,864.482017395903,862.430633057417,859.872998419501,856.791139190234,853.169009614974,848.99278638048,844.25114993774,839.027060378551,833.253079376113,826.897991948141,819.96255447006,812.450971403349,804.42168641802,795.942232971417,786.987907299538,795.846479600601,898.063329304258,902.112492023642,938.070653493861,930.948518506925,971.996887730027,984.265420407112,1022.90354402627,1047.30925538992,1033.54328149653,1052.37659838303,1037.85652275143,1047.75808054477,1131.77028958,1116.26653191975,1100.50550346222,1154.65599546456,1153.1183655901,1264.14553387016,1258.48130733321,1254.46637008053,1238.0878174959,1221.86075313223,1213.15077405136,1210.11862959398,1194.43685057315,1214.66947531468,1199.32610545246,1184.04304802824,1175.76414267074,1160.91267625531,1146.1527640457,1140.21241281908,1125.86097548066,1111.76573665917,1097.89240318843,1084.16843600086,1070.77291407954,1057.64924085719,1048.34640794437,1035.61457703636,1023.12490401022
760.215321977943,761.861191915856,763.552170122874,765.253027467793,767.513178377915,769.792363246447,772.313318305462,775.016271962855,778.35274124866,781.746330317839,785.205036834092,788.698818970395,792.203213231106,795.703439544208,799.201262265447,802.712762913632,806.505650451462,810.278214400958,814.022812971673,817.731102973887,821.393996833341,825.001619662505,828.568249929723,832.102091475564,835.547745495517,839.047011576854,842.43702635405,845.69986840419,848.819153680973,851.777451022977,854.556281098964,857.136127809915,859.49646421781,861.61579514893,863.471718645385,865.04100839766,866.299719165996,867.223316974646,867.786835524585,868.024026759407,867.950295477081,867.458488045795,866.509656490873,865.079765352093,863.145813621862,860.686159195437,857.680854023062,854.111983247169,849.964000606976,845.22405158428,839.953238117528,834.127101961655,827.690297050935,820.643154639782,812.989804407882,804.786647802304,796.104652079254,786.927284035254,795.535840660465,897.474412161358,901.216316954299,936.838250003489,929.354978199031,970.020231435554,981.879396565664,1020.15164027313,1044.1119796719,1041.67620594697,1048.28136527703,1058.06117827148,1066.81461546947,1126.20804071461,1110.21608001199,1136.92708028647,1147.6473385118,1145.61002142437,1266.93500316008,1262.40654750264,1245.67598056038,1228.96199528265,1212.2852968384,1203.51596343098,1200.06849625587,1184.14210303163,1204.08957937259,1188.38276113016,1172.84870393736,1164.3916244051,1149.23590415999,1142.88701876551,1128.12597029277,1113.62938323454,1099.38725584279,1085.30096813929,1071.54067896262,1058.06936577394,1048.43662111904,1035.38358888558,1022.58509361734,1014.84028496807
757.812973794326,759.479189754494,761.166643108559,762.885984816573,764.612613779651,766.738642049213,769.05454795755,771.580270421473,774.163749059304,777.554502050593,781.01065822473,784.557797590612,788.134456074906,791.730038328072,795.321962362888,798.910564070454,802.495508550544,806.387614949983,810.258560511563,814.100105889024,817.903234907998,821.658105713977,825.354002001745,829.012856705413,832.626733235486,836.170691035486,839.742812494663,843.19403813481,846.50755406882,849.665395408982,852.648435843547,855.436390028153,858.007831169751,860.340226310853,862.409991900049,864.192572241232,865.66254332818,866.793744373574,867.559439010851,867.94747051127,868.027779744374,867.713119616037,866.927984105073,865.646072151363,863.842095964484,861.492143551475,858.574056186634,855.06781323721,850.955915474847,846.223756930562,840.9093518957,835.033258508857,828.514703272957,821.353496863283,813.553643307546,805.169378111901,796.275292428989,786.863491103926,795.208520235561,896.852945890382,947.359588404615,935.535062408361,955.780942404834,967.927193618543,1018.11165139818,1017.23437995615,1040.7333340493,1037.8333827998,1043.93979574174,1053.21227726815,1061.44959690103,1120.3221950416,1103.80906484666,1130.01182106445,1154.81194945082,1265.00850764928,1258.49292692989,1253.63096700194,1236.41443090816,1219.33970728467,1209.90348297016,1206.04787589916,1189.62004685027,1209.10351174414,1192.9762870221,1176.98302640818,1168.05645400908,1152.48419553065,1145.70489658249,1130.51218347261,1115.59256316148,1100.96174771032,1086.49364071707,1072.34906386766,1058.51167603004,1048.5317239977,1035.14087755515,1022.01783515845,1013.98957937809,1006.64316225511
755.44422225265,757.054710787359,758.702005303418,760.438945639663,762.182230079309,763.960575312705,765.922396103552,768.301818517146,770.807890949658,773.461718546345,776.714423461358,780.23630028637,783.876325466485,787.540128850917,791.23164508891,794.92010410342,798.60432609569,802.280869548521,806.263330553035,810.237917803533,814.181556886772,818.084484276589,821.936018066077,825.724502375558,829.479902205597,833.177161698723,836.826211280647,840.470632313099,843.984035764873,847.347954091381,850.542637421397,853.547045082084,856.338852840471,858.894478766043,861.189130763662,863.196878896988,864.890755593505,866.242886668562,867.224655799817,867.806904598326,868.029555681622,867.900755532179,867.293990356034,866.174413114555,864.514203542977,862.286920195845,859.467925726638,856.034823948412,851.967898498006,847.25054151133,841.896339143363,835.973039271953,829.373032806205,822.095494860024,814.144240213633,805.571200018565,796.454793885473,786.796273267934,849.063136993758,896.196172490706,946.357769491932,934.154925592852,953.99665575593,965.707532944828,1015.42902525138,1051.90718451368,1037.15838516718,1054.95293884124,1039.33075185964,1048.06609505149,1130.85643789729,1114.08648855165,1139.98147626361,1149.85659401874,1146.95725340617,1267.39594847965,1261.97493866593,1244.34534382636,1226.7571808357,1209.18106846218,1212.34331227041,1195.3910171455,1214.38720611633,1197.81931930624,1181.34325533388,1171.92213164111,1155.9110452873,1148.67772572174,1133.02951853609,1117.66340934347,1102.62237906803,1087.75134883685,1073.2013602592,1058.9779593626,1048.63210806569,1034.88551151111,1021.42096559312,1013.09471155952,1005.44926822048,993.19991803737
753.378227678727,754.612731739727,756.252706342897,757.902726771793,759.669303220595,761.447682401292,763.270530198203,765.087804581184,767.507215094334,769.993027491535,772.720792420764,775.829183411671,779.443143105174,783.157860976542,786.913405609762,790.705973596378,794.496191317623,798.28126804227,802.059938941157,806.132282881353,810.216205060888,814.267505689233,818.275588958571,822.22883459954,826.114534292402,829.971088441238,833.75524943651,837.513812493731,841.23250900643,844.808857344221,848.222517526113,851.451717494778,854.473247734997,857.262475270524,859.793380603709,862.038621317302,863.969626107923,865.556722934205,866.769304703671,867.57603545525,867.968264836289,868.011248685814,867.59880057706,866.657252477173,865.155978840339,863.065717703846,860.359049904706,857.010895845448,852.999018160495,848.304516773533,842.915084219039,836.947979596561,830.267224457665,822.871219566289,814.763511052079,805.993569910234,796.643864418696,786.725347132389,848.698120258444,895.501015180049,945.295949305857,932.690948923752,952.102431203326,988.319648800351,1012.57743065521,1048.61305000634,1033.35594308207,1050.61314204696,1034.43076939151,1066.71630582943,1124.80318452075,1107.46171146797,1132.79118117644,1156.68849951703,1265.96539066418,1258.50595373737,1252.70385477455,1234.56278133896,1216.54112011183,1206.29868696369,1201.53045883137,1184.27713538911,1202.93191087375,1185.94783733783,1176.00522939337,1159.53132321657,1151.81847287502,1135.68897786263,1119.86287146082,1104.37637480862,1089.07953261343,1074.10122476726,1059.47020083557,1048.73820774248,1034.61645784371,1020.7920885549,1012.15213855309,1004.19222791101,991.631073432808,987.721430210964
751.422635011558,752.669172466729,753.94707690825,755.40341328804,757.104639064032,758.854266782883,760.687877091739,762.539287328402,764.414307431052,766.667288265913,769.178829732964,771.937741781644,774.895104196704,778.607707900138,782.399343245821,786.251586661875,790.150734931318,794.048363170104,797.939965485849,801.826545889118,805.993899539153,810.193331922575,814.358330051303,818.477368489833,822.537775495438,826.525660013492,830.488288835542,834.363043903805,838.235750169321,842.030619786754,845.670413398848,849.132663301498,852.393298558551,855.426644317756,858.205445155891,860.700916845238,862.882831090009,864.71963779177,866.178629221393,867.226150054839,867.827856526796,868.033048939701,867.832242163054,867.085881925974,865.760234888907,863.822892321123,861.243310041984,857.993373387055,854.047973912811,849.385582113946,843.988798435366,837.959649994276,831.199338344773,823.682913730932,815.413554537617,806.438095084986,796.84328940271,786.650397152603,848.311740287111,894.76403122939,944.168644350065,935.69538612055,950.08807233361,985.810296898783,1022.62635837133,1045.10301019581,1041.0728154368,1045.98981838458,1053.99311750633,1060.89320646177,1118.37269246678,1100.41457884728,1152.30977999236,1148.45479798449,1267.90872109313,1261.49477324459,1242.86424438205,1224.30270537593,1213.30020823552,1208.05536282323,1190.22166212493,1208.33619501562,1190.85158969148,1173.54274648983,1163.36156159141,1146.51402339989,1138.5273280735,1122.20504688296,1106.23178788597,1090.48425503141,1075.05273122434,1059.99061083204,1048.8505064336,1034.33256809434,1020.12854203258,1011.1579283668,1002.86688818153,989.97779081561,985.752441720407,973.327816171154
749.457197582562,750.691734820395,751.914463698852,753.237890432217,754.545376048711,756.257824801438,758.003179678469,759.881664479907,761.763305891432,763.69917173549,765.778211560456,768.364609752886,771.10897908565,773.992669928226,777.724580008809,781.597368137506,785.557392249528,789.563378656031,793.574544586233,797.578829076867,801.579602452368,805.84754170174,810.169197558107,814.454451230916,818.690735652016,822.864196938857,826.959610252931,831.033569377163,835.002786120803,838.994470733059,842.867284045776,846.57067142737,850.079738288474,853.367790748105,856.406341893466,859.165148012917,861.612280234954,863.714237150457,865.436103931414,866.741763125476,867.59416164142,867.987973336744,867.982646243329,867.450231614937,866.318580040468,864.551770612687,862.115745607084,858.978953263769,855.113010154799,850.493364864693,845.099942010699,839.009641791243,832.171559394008,824.533007721798,816.096673715468,806.906553640266,797.053942479072,786.571070942432,847.902069653824,893.981356214475,942.969690189971,934.039514430608,973.072082100788,983.134948574823,1019.46392123591,1041.3635467846,1036.76004865506,1041.05645719864,1048.42751305568,1129.78250403921,1111.52109292779,1135.88428292835,1144.19927144564,1267.03235768901,1258.52063216257,1251.66903933344,1232.49540449047,1213.41667614503,1202.2743452551,1196.51159224174,1214.05663583506,1196.05206740937,1178.17781552148,1167.42018748608,1150.05573902079,1141.53846760124,1124.68700096952,1108.19762091473,1091.97229350756,1076.06043185153,1060.54165794688,1048.96954363613,1034.03256163314,1019.42736052674,1010.10770512455,1001.46752051098,996.673064749402,983.675661226244,970.938900831955,995.311027525086
747.590603118629,748.704900338894,749.912030427221,751.178448084961,752.48135102411,753.837417272538,755.358096332836,757.160869798502,759.024994025834,760.966588739773,762.938681223379,764.921208552341,767.501029416002,770.230507991032,773.201904714272,776.789622727847,780.748139268753,784.824506002384,788.941054630489,793.072414668767,797.196101586427,801.317890525231,805.692494196719,810.1436891057,814.556340434473,818.916710086951,823.209610447417,827.421366955314,831.609212745965,835.680286134302,839.792626299438,843.744962842857,847.51163164189,851.064959072303,854.375247163404,857.410789949485,860.137927439833,862.521143953938,864.523217672944,866.105428063931,867.227827260044,867.84958044267,868.036617312055,867.738648721247,866.821210839833,865.244461810687,862.970390611609,859.96354846757,856.191810307297,851.627145093464,846.246370209282,840.099546903225,833.186198984331,825.424136517793,816.815400450478,807.400917556829,797.276798300339,786.486973736436,847.46694244327,907.768632459697,941.692133571822,932.273522857948,970.781132028057,1019.03718574013,1016.08302442425,1037.3852510966,1053.34871630667,1035.78335891939,1066.60048737308,1123.14416038641,1104.2047465995,1155.04942455694,1150.12922926227,1257.68332023308,1260.95734428093,1241.20564109093,1221.55374185193,1209.57827551735,1203.25453383862,1184.43705934084,1201.56817392799,1183.09621163374,1171.72779357084,1153.81541195245,1144.73493465307,1127.32152321903,1110.28396973576,1093.55124804992,1077.12942952552,1061.12610781292,1049.09592331618,1033.71629758434,1018.68523054909,1008.99658467477,999.98773853939,994.829078836699,981.482007937694,968.417065508445,992.480531635355,979.973465678533
745.97159528489,746.787672401369,747.945383837316,749.089203097054,750.393200681188,751.692697386364,753.080371039675,754.469958493448,756.263945059412,758.116295736857,760.120339744404,762.128685860282,764.179818476702,766.583647599879,769.326860311725,772.361970134346,775.798214157181,779.857485505959,784.046876768118,788.280567982402,792.539369386162,796.791197381951,801.040041809587,805.527953754531,810.116679823112,814.664526442961,819.156434360689,823.575705557313,827.916371749282,832.217745836897,836.424392289948,840.633088905753,844.666253109125,848.495290349159,852.089331502318,855.415224284442,858.437564112117,861.118772484139,863.419231290611,865.297481472146,866.710494039796,867.614020512454,868.005683957541,867.937637707345,867.256666831544,865.891633597171,863.800076226609,860.942122559895,857.281366047915,852.785761209273,847.428509217951,841.230929818751,834.245693819761,826.359157787597,817.572523297856,807.923379583562,797.512947543868,786.397661822289,847.00391627498,906.880890165613,940.328103580674,930.386303233637,968.330381697537,1015.97757824628,1050.23124182389,1033.12251776562,1048.40800719011,1054.91676967803,1060.23382922485,1116.05806186919,1139.34696883538,1146.54311299072,1268.22952102066,1258.5372666762,1250.50658032949,1230.17233487699,1209.90620826858,1210.43322885961,1190.93495131653,1207.42826785064,1188.33726364515,1176.30745456374,1157.81344590453,1148.13416486527,1130.12299986164,1112.50219369247,1095.22966962674,1078.26546353889,1061.74706914997,1049.23032383626,1033.38164746109,1017.89843806113,1007.81909866807,998.420401033357,992.877119047833,979.161355908433,965.750945771504,989.489780034315,976.667136596757,964.135659347038
744.729211391933,745.391269938038,746.168110109032,747.131035842733,748.321343724186,749.552413123149,750.902874064561,752.269663388748,753.713995923461,755.307413335484,757.224599037021,759.217679145289,761.280669184818,763.388287797449,765.60749174841,768.440233038576,771.468272737277,774.745174917635,778.929345605201,783.220324629406,787.578325763062,791.972477287143,796.360520465576,800.744513979788,805.353015021118,810.088026885693,814.779604677619,819.41119300504,823.96437655595,828.441287616224,832.861971148912,837.210830755228,841.518963194261,845.633873926173,849.523585987778,853.153539821428,856.486594627765,859.48307995946,862.100907748711,864.295755275447,866.021329428912,867.22972183866,867.871862903242,868.031555413195,867.611539899861,866.48224369295,864.59619210116,861.908487086364,858.377815466868,853.967491223181,848.646497306224,842.405289238719,835.352600759408,827.341170842353,818.371119248481,808.476384662027,797.763614681572,786.302634712912,846.510226849601,905.932525472582,938.868656975276,956.476211442421,965.703081482682,1012.69458679624,1046.34197795122,1040.31539646276,1043.1038316764,1048.85751346227,1128.50238516586,1108.45854296136,1130.98749945508,1152.01376512118,1258.3327362994,1260.35173111456,1239.3356096907,1218.45408821989,1205.38163390777,1197.8460277772,1213.66398832739,1193.95025112069,1174.41493618466,1162.07281991221,1151.75582142759,1133.10766863627,1114.86511855786,1097.01721327144,1079.47501188073,1062.40804864733,1049.37350977344,1033.026158907,1017.06280609081,1006.56910462081,996.757497184078,990.807427840369,976.708889175713,962.92785120859,986.324854469231,973.175227026279,960.324521341367,952.611040476771
